# output from https://query.wikidata.org/#SELECT%20%3Fhuman%20%3FhumanLabel%0AWHERE%0A%7B%0A%20%20%3Fhuman%20wdt%3AP21%20wd%3AQ6581097%20.%0A%20%20SERVICE%20wikibase%3Alabel%20%7B%20bd%3AserviceParam%20wikibase%3Alanguage%20%22en%22%20%7D%0A%7D%20LIMIT%202500%0A
human	humanLabel
http://www.wikidata.org/entity/Q14743	Kalevi Kärkinen
http://www.wikidata.org/entity/Q14744	Tauno Käyhkö
http://www.wikidata.org/entity/Q14747	Sancho Gracia
http://www.wikidata.org/entity/Q14837	Louis Leakey
http://www.wikidata.org/entity/Q14962	Emil Adamič
http://www.wikidata.org/entity/Q14972	Bill Raisch
http://www.wikidata.org/entity/Q14974	Volodymyr the Great
http://www.wikidata.org/entity/Q14980	Dmitry of Uglich
http://www.wikidata.org/entity/Q14989	Léon Delacroix
http://www.wikidata.org/entity/Q14990	Henri Carton de Wiart
http://www.wikidata.org/entity/Q14991	Georges Theunis
http://www.wikidata.org/entity/Q14992	Aloys Van de Vyvere
http://www.wikidata.org/entity/Q14993	Prosper Poullet
http://www.wikidata.org/entity/Q14994	Henri Jaspar
http://www.wikidata.org/entity/Q14995	Jules Renkin
http://www.wikidata.org/entity/Q14996	Paul van Zeeland
http://www.wikidata.org/entity/Q14997	Achille Van Acker
http://www.wikidata.org/entity/Q14998	Camille Huysmans
http://www.wikidata.org/entity/Q14999	Gaston Eyskens
http://www.wikidata.org/entity/Q15001	Aleksander Griboyedov
http://www.wikidata.org/entity/Q15002	Leo Tindemans
http://www.wikidata.org/entity/Q15007	Gollum
http://www.wikidata.org/entity/Q15023	CY Leung
http://www.wikidata.org/entity/Q15024	Donald Tsang
http://www.wikidata.org/entity/Q15027	Tung Chee Hwa
http://www.wikidata.org/entity/Q15029	Hu Jintao
http://www.wikidata.org/entity/Q15031	Xi Jinping
http://www.wikidata.org/entity/Q15048	Elio Di Rupo
http://www.wikidata.org/entity/Q15056	Jean-Luc Dehaene
http://www.wikidata.org/entity/Q15077	Patricio Escobal
http://www.wikidata.org/entity/Q15079	Louis C.K.
http://www.wikidata.org/entity/Q15145	José Batlle y Ordóñez
http://www.wikidata.org/entity/Q15147	Jorge Batlle Ibáñez
http://www.wikidata.org/entity/Q15149	Óscar Tabárez
http://www.wikidata.org/entity/Q15153	Carl W. Ackerman
http://www.wikidata.org/entity/Q15156	Herbert Matthews
http://www.wikidata.org/entity/Q15160	Ijon Tichy
http://www.wikidata.org/entity/Q15189	Paul I of Russia
http://www.wikidata.org/entity/Q15193	Alexander I of Russia
http://www.wikidata.org/entity/Q15199	Jack Wilshere
http://www.wikidata.org/entity/Q15223	Stanislav Pukhov
http://www.wikidata.org/entity/Q15253	Dmitry Puchkov
http://www.wikidata.org/entity/Q15257	Ron Paul
http://www.wikidata.org/entity/Q15280	Gordon Ramsay
http://www.wikidata.org/entity/Q15387	John Gillies
http://www.wikidata.org/entity/Q15396	John Randall Gillis
http://www.wikidata.org/entity/Q15405	Elias Magnus Fries
http://www.wikidata.org/entity/Q15410	Theodor Magnus Fries
http://www.wikidata.org/entity/Q15414	Robert Elias Fries
http://www.wikidata.org/entity/Q15417	Thore Christian Elias Fries
http://www.wikidata.org/entity/Q15426	Franz Balthasar von Lindern
http://www.wikidata.org/entity/Q15435	Vincenzo Briganti
http://www.wikidata.org/entity/Q15443	William Hamilton
http://www.wikidata.org/entity/Q15451	W. D. Hamilton
http://www.wikidata.org/entity/Q15462	William Hamilton
http://www.wikidata.org/entity/Q15466	William Thomas Hamilton
http://www.wikidata.org/entity/Q15467	William McLean Hamilton
http://www.wikidata.org/entity/Q15469	William John Hamilton
http://www.wikidata.org/entity/Q15472	William Hamilton
http://www.wikidata.org/entity/Q15474	Sir William Hamilton, 9th Baronet
http://www.wikidata.org/entity/Q15480	Patrick Browne
http://www.wikidata.org/entity/Q15482	William Jack
http://www.wikidata.org/entity/Q15505	Angelo Taylor
http://www.wikidata.org/entity/Q15510	Kerron Clement
http://www.wikidata.org/entity/Q15512	Bershawn Jackson
http://www.wikidata.org/entity/Q15516	Samuel Wanjiru
http://www.wikidata.org/entity/Q15526	Jaouad Gharib
http://www.wikidata.org/entity/Q15530	Tsegaye Kebede
http://www.wikidata.org/entity/Q15532	Valeriy Borchin
http://www.wikidata.org/entity/Q15542	Jefferson Pérez
http://www.wikidata.org/entity/Q15546	Alex Schwazer
http://www.wikidata.org/entity/Q15547	Denis Nizhegorodov
http://www.wikidata.org/entity/Q15563	Andrey Silnov
http://www.wikidata.org/entity/Q15567	Germaine Mason
http://www.wikidata.org/entity/Q15571	Yaroslav Rybakov
http://www.wikidata.org/entity/Q15572	Johann Baptist von Spix
http://www.wikidata.org/entity/Q15573	Steve Hooker
http://www.wikidata.org/entity/Q15615	Lil Wayne
http://www.wikidata.org/entity/Q15717	Janez Gregorc
http://www.wikidata.org/entity/Q15723	Python of Byzantium
http://www.wikidata.org/entity/Q15737	Risto Laakkonen
http://www.wikidata.org/entity/Q15738	Ossi Laaksonen
http://www.wikidata.org/entity/Q15739	Mika Laitinen
http://www.wikidata.org/entity/Q15740	Arttu Lappi
http://www.wikidata.org/entity/Q15741	Ville Larinto
http://www.wikidata.org/entity/Q15742	Veli-Matti Lindström
http://www.wikidata.org/entity/Q15743	Paavo Lukkariniemi
http://www.wikidata.org/entity/Q15744	Akseli Lajunen
http://www.wikidata.org/entity/Q15745	Markku Maatela
http://www.wikidata.org/entity/Q15746	Tauno Luiro
http://www.wikidata.org/entity/Q15747	Olli Muotka
http://www.wikidata.org/entity/Q15748	Jani Mattila
http://www.wikidata.org/entity/Q15749	Leo Laakso
http://www.wikidata.org/entity/Q15750	Timo Murama
http://www.wikidata.org/entity/Q15751	Jarkko Määttä
http://www.wikidata.org/entity/Q15752	Topi Mattila
http://www.wikidata.org/entity/Q15753	Esko Mömmö
http://www.wikidata.org/entity/Q15756	Dmitry Pozharsky
http://www.wikidata.org/entity/Q15769	Nikolay Ozolin
http://www.wikidata.org/entity/Q15772	Markus Weinzierl
http://www.wikidata.org/entity/Q15773	Vladimir Dyachkov
http://www.wikidata.org/entity/Q15780	Grigory Isayevich Nikiforov
http://www.wikidata.org/entity/Q15784	Peter Vladimirov
http://www.wikidata.org/entity/Q15790	Cimabue
http://www.wikidata.org/entity/Q15792	Duccio di Buoninsegna
http://www.wikidata.org/entity/Q15794	Tomaž Šalamun
http://www.wikidata.org/entity/Q15795	Berlinghiero Berlinghieri
http://www.wikidata.org/entity/Q15796	Coppo di Marcovaldo
http://www.wikidata.org/entity/Q15798	Guido of Siena
http://www.wikidata.org/entity/Q15800	Fran Levstik
http://www.wikidata.org/entity/Q15802	Daniel Passarella
http://www.wikidata.org/entity/Q15803	Simon Jenko
http://www.wikidata.org/entity/Q15806	Dragotin Kette
http://www.wikidata.org/entity/Q15809	Ivan Cankar
http://www.wikidata.org/entity/Q15849	José Manuel Durão Barroso
http://www.wikidata.org/entity/Q15850	Oleksandr Turchynov
http://www.wikidata.org/entity/Q15852	Aleksandr Berkutov
http://www.wikidata.org/entity/Q15857	Q
http://www.wikidata.org/entity/Q15859	Lotf Ali Khan
http://www.wikidata.org/entity/Q15866	Curtis LeMay
http://www.wikidata.org/entity/Q15869	Freddie Mercury
http://www.wikidata.org/entity/Q15873	Brian May
http://www.wikidata.org/entity/Q15880	Roger Taylor
http://www.wikidata.org/entity/Q15904	Milan Jesih
http://www.wikidata.org/entity/Q15909	Jože Javoršek
http://www.wikidata.org/entity/Q15935	Kanye West
http://www.wikidata.org/entity/Q15944	Walter Breisky
http://www.wikidata.org/entity/Q15948	Émile Durkheim
http://www.wikidata.org/entity/Q15953	Fritz Mauthner
http://www.wikidata.org/entity/Q15956	Frans Schollaert
http://www.wikidata.org/entity/Q15969	Jean Améry
http://www.wikidata.org/entity/Q15975	Montesquieu
http://www.wikidata.org/entity/Q15981	Robert Schuman
http://www.wikidata.org/entity/Q15983	Charly Gaul
http://www.wikidata.org/entity/Q15985	Bim Diederich
http://www.wikidata.org/entity/Q15988	Grand Duke Jean I, Grand Duke of Luxembourg
http://www.wikidata.org/entity/Q15990	Gaston Geens
http://www.wikidata.org/entity/Q15991	Luc Van den Brande
http://www.wikidata.org/entity/Q15992	Patrick Dewael
http://www.wikidata.org/entity/Q15993	Bart Somers
http://www.wikidata.org/entity/Q15997	Bob Cools
http://www.wikidata.org/entity/Q15998	Joseph van Crombrugghe
http://www.wikidata.org/entity/Q15999	Jean-Baptiste Minne-Barth
http://www.wikidata.org/entity/Q16001	Maurice Gourdault-Montagne
http://www.wikidata.org/entity/Q16002	Jo Vandeurzen
http://www.wikidata.org/entity/Q16004	Henri, Grand Duke of Luxembourg
http://www.wikidata.org/entity/Q16009	Sebastian Lybeck
http://www.wikidata.org/entity/Q16019	Wolfgang Schäuble
http://www.wikidata.org/entity/Q16053	Melchior de Vogüé
http://www.wikidata.org/entity/Q16182	Maurice Williamson
http://www.wikidata.org/entity/Q16276	Jean-Luc Picard
http://www.wikidata.org/entity/Q16285	Mario Benedetti
http://www.wikidata.org/entity/Q16296	Patrick Stewart
http://www.wikidata.org/entity/Q16297	William Shatner
http://www.wikidata.org/entity/Q16311	James T. Kirk
http://www.wikidata.org/entity/Q16341	Spock
http://www.wikidata.org/entity/Q16345	Leonard Nimoy
http://www.wikidata.org/entity/Q16349	DeForest Kelley
http://www.wikidata.org/entity/Q16351	Leonard McCoy
http://www.wikidata.org/entity/Q16376	Kanji Swami
http://www.wikidata.org/entity/Q16378	Vijaygupta Maurya
http://www.wikidata.org/entity/Q16379	Sabyasachi Chakraborty
http://www.wikidata.org/entity/Q16381	Virchand Gandhi
http://www.wikidata.org/entity/Q16382	Shrimad Rajchandra
http://www.wikidata.org/entity/Q16389	Charles K. Kao
http://www.wikidata.org/entity/Q16390	Humphrey Bogart
http://www.wikidata.org/entity/Q16395	Réal Bouvier
http://www.wikidata.org/entity/Q16397	Bruce Lee
http://www.wikidata.org/entity/Q16409	Tristan Tzara
http://www.wikidata.org/entity/Q16426	Heinz Mellmann
http://www.wikidata.org/entity/Q16427	Clive Sarstedt
http://www.wikidata.org/entity/Q16428	Fritz Schediwy
http://www.wikidata.org/entity/Q16429	Norman Ascot
http://www.wikidata.org/entity/Q16433	Michael Leutert
http://www.wikidata.org/entity/Q16442	Aëtius of Antioch
http://www.wikidata.org/entity/Q16447	Franz Wurst
http://www.wikidata.org/entity/Q16448	Wilhelm von Wedell
http://www.wikidata.org/entity/Q16449	Bernd Baumgartl
http://www.wikidata.org/entity/Q16450	Josef Schreiner
http://www.wikidata.org/entity/Q16455	John Rhys-Davies
http://www.wikidata.org/entity/Q16466	Ian Brady
http://www.wikidata.org/entity/Q16472	Robert Mitchum
http://www.wikidata.org/entity/Q16473	Steve Martin
http://www.wikidata.org/entity/Q16474	John McEnroe
http://www.wikidata.org/entity/Q16475	Mats Wilander
http://www.wikidata.org/entity/Q16571	Justus von Liebig
http://www.wikidata.org/entity/Q16574	Chiang Kai-shek
http://www.wikidata.org/entity/Q16581	Josef Stefan
http://www.wikidata.org/entity/Q16597	Jiang Zemin
http://www.wikidata.org/entity/Q16628	Wen Jiabao
http://www.wikidata.org/entity/Q16758	Ed O'Neill
http://www.wikidata.org/entity/Q16766	Andy Lau
http://www.wikidata.org/entity/Q16781	Jacky Cheung
http://www.wikidata.org/entity/Q16783	Fernando César de Souza
http://www.wikidata.org/entity/Q16785	Conrad of Parzham
http://www.wikidata.org/entity/Q16791	Joachim Heinrich Wilhelm Wagener
http://www.wikidata.org/entity/Q16793	Daniel Boemle
http://www.wikidata.org/entity/Q16794	Ralf Schmitt
http://www.wikidata.org/entity/Q16801	Prince Emmanuel
http://www.wikidata.org/entity/Q16804	Dietrich Haarer
http://www.wikidata.org/entity/Q16806	Karl-Heinz Vorsatz
http://www.wikidata.org/entity/Q16807	Leonard B. Jordan
http://www.wikidata.org/entity/Q16815	Franz Maciejewski
http://www.wikidata.org/entity/Q16824	Carl Junker
http://www.wikidata.org/entity/Q16825	Peter Schüler
http://www.wikidata.org/entity/Q16826	Sergei Nikolayevich Tereschenko
http://www.wikidata.org/entity/Q16836	Leon Lai
http://www.wikidata.org/entity/Q16842	Sami Niemi
http://www.wikidata.org/entity/Q16843	Pekka Niemelä
http://www.wikidata.org/entity/Q16844	Anssi Nieminen
http://www.wikidata.org/entity/Q16845	Toni Nieminen
http://www.wikidata.org/entity/Q16846	Ari-Pekka Nikkola
http://www.wikidata.org/entity/Q16847	Tommi Nikunen
http://www.wikidata.org/entity/Q16848	Paavo Nuotio
http://www.wikidata.org/entity/Q16849	Matti Nykänen
http://www.wikidata.org/entity/Q16850	Toivo Nykänen
http://www.wikidata.org/entity/Q16851	Unto Oksanen
http://www.wikidata.org/entity/Q16852	Harri Olli
http://www.wikidata.org/entity/Q16853	Olli Pekkala
http://www.wikidata.org/entity/Q16854	Aatto Pietikäinen
http://www.wikidata.org/entity/Q16855	Matti Pietikäinen
http://www.wikidata.org/entity/Q16856	Jari Puikkonen
http://www.wikidata.org/entity/Q16857	Markku Pusenius
http://www.wikidata.org/entity/Q16858	Sauli Pälli
http://www.wikidata.org/entity/Q16859	Erkki Pukka
http://www.wikidata.org/entity/Q16864	Horacio Quiroga
http://www.wikidata.org/entity/Q16867	Edgar Allan Poe
http://www.wikidata.org/entity/Q16872	Aaron Kwok
http://www.wikidata.org/entity/Q16873	Juan Carlos Onetti
http://www.wikidata.org/entity/Q16924	János Bolyai
http://www.wikidata.org/entity/Q16975	Paul VI
http://www.wikidata.org/entity/Q16977	Deng Xiaoping
http://www.wikidata.org/entity/Q16979	Erkki Rajala
http://www.wikidata.org/entity/Q16981	Jouko Törmänen
http://www.wikidata.org/entity/Q16983	Rolf Turkka
http://www.wikidata.org/entity/Q16984	Niilo Toppila
http://www.wikidata.org/entity/Q16986	Väinö Tiihonen
http://www.wikidata.org/entity/Q16988	Liu Shaoqi
http://www.wikidata.org/entity/Q16989	Pekka Suorsa
http://www.wikidata.org/entity/Q16991	Jani Soininen
http://www.wikidata.org/entity/Q16996	Vsevolod Solovyov
http://www.wikidata.org/entity/Q17006	Hemmo Silvennoinen
http://www.wikidata.org/entity/Q17010	Harry Frantz
http://www.wikidata.org/entity/Q17013	Kimmo Savolainen
http://www.wikidata.org/entity/Q17016	Veikko Salmenranta
http://www.wikidata.org/entity/Q17018	Jarkko Saapunki
http://www.wikidata.org/entity/Q17025	Tapio Räisänen
http://www.wikidata.org/entity/Q17026	Juha-Matti Ruuskanen
http://www.wikidata.org/entity/Q17027	Juhani Ruotsalainen
http://www.wikidata.org/entity/Q17030	Toivo Reingoldt
http://www.wikidata.org/entity/Q17031	Pauli Ukkonen
http://www.wikidata.org/entity/Q17032	Markku Reijonen
http://www.wikidata.org/entity/Q17033	Esko Rautionaho
http://www.wikidata.org/entity/Q17079	Lauri Valonen
http://www.wikidata.org/entity/Q17080	Pentti Uotinen
http://www.wikidata.org/entity/Q17084	Oiva Valonen
http://www.wikidata.org/entity/Q17089	Ossi-Pekka Valta
http://www.wikidata.org/entity/Q17090	Paavo Vierto
http://www.wikidata.org/entity/Q17093	Rafael Viljamaa
http://www.wikidata.org/entity/Q17095	Risto Vuorinen
http://www.wikidata.org/entity/Q17097	Heikki Väisänen
http://www.wikidata.org/entity/Q17098	Janne Väätäinen
http://www.wikidata.org/entity/Q17099	Kari Ylianttila
http://www.wikidata.org/entity/Q17100	Janne Ylijärvi
http://www.wikidata.org/entity/Q17101	Pekka Yliniemi
http://www.wikidata.org/entity/Q17102	Heikki Ylipulli
http://www.wikidata.org/entity/Q17103	Raimo Ylipulli
http://www.wikidata.org/entity/Q17104	Tuomo Ylipulli
http://www.wikidata.org/entity/Q17105	Kimmo Yliriesto
http://www.wikidata.org/entity/Q17131	Pontius Pilatus
http://www.wikidata.org/entity/Q17141	Harvey Milk
http://www.wikidata.org/entity/Q17142	George I of Greece
http://www.wikidata.org/entity/Q17158	Carles Puyol
http://www.wikidata.org/entity/Q17163	Johan Cruyff
http://www.wikidata.org/entity/Q17169	Giovanni Bellini
http://www.wikidata.org/entity/Q17171	Vasco Rossi
http://www.wikidata.org/entity/Q17177	Paolo Nespoli
http://www.wikidata.org/entity/Q17293	Tenzin Gyatso
http://www.wikidata.org/entity/Q17298	Harlequin
http://www.wikidata.org/entity/Q17307	Pantalone
http://www.wikidata.org/entity/Q17309	Pierrot
http://www.wikidata.org/entity/Q17410	Zhou Enlai
http://www.wikidata.org/entity/Q17455	John von Neumann
http://www.wikidata.org/entity/Q17457	Donald Knuth
http://www.wikidata.org/entity/Q17490	Jean Marie Dongou
http://www.wikidata.org/entity/Q17491	Jean-Armel Kana-Biyik
http://www.wikidata.org/entity/Q17492	Jonathan dos Santos
http://www.wikidata.org/entity/Q17493	Thiago Alcântara
http://www.wikidata.org/entity/Q17499	Cesc Fàbregas
http://www.wikidata.org/entity/Q17500	Xavi
http://www.wikidata.org/entity/Q17507	Gerard Piqué
http://www.wikidata.org/entity/Q17508	José Manuel Pinto
http://www.wikidata.org/entity/Q17515	Diego Maradona
http://www.wikidata.org/entity/Q17572	Fujiko F. Fujio
http://www.wikidata.org/entity/Q18918	Sam Witwer
http://www.wikidata.org/entity/Q18920	Steve Jablonsky
http://www.wikidata.org/entity/Q18938	Thomas Jane
http://www.wikidata.org/entity/Q18950	Theo de Raadt
http://www.wikidata.org/entity/Q18953	Peter DeLuise
http://www.wikidata.org/entity/Q18962	Adrien Rabiot
http://www.wikidata.org/entity/Q18968	James DeGale
http://www.wikidata.org/entity/Q18971	Arthur P. Jacobs
http://www.wikidata.org/entity/Q18976	Ole Gunnar Solskjær
http://www.wikidata.org/entity/Q18980	Sobekhotep I
http://www.wikidata.org/entity/Q18982	Tom Ince
http://www.wikidata.org/entity/Q18988	Arnulf II, count of Flanders
http://www.wikidata.org/entity/Q18992	Gregory Itzin
http://www.wikidata.org/entity/Q18999	Junius Rusticus
http://www.wikidata.org/entity/Q19004	Skrillex
http://www.wikidata.org/entity/Q19007	Philip  Hurepel
http://www.wikidata.org/entity/Q19008	Arthur Balfour
http://www.wikidata.org/entity/Q19009	Edwin Mattison McMillan
http://www.wikidata.org/entity/Q19015	Andreas Eschbach
http://www.wikidata.org/entity/Q19018	Jan Delay
http://www.wikidata.org/entity/Q19031	Zak Penn
http://www.wikidata.org/entity/Q19032	Jacob Adriaensz Backer
http://www.wikidata.org/entity/Q19034	Aert de Gelder
http://www.wikidata.org/entity/Q19041	Daniel González Güiza
http://www.wikidata.org/entity/Q19045	Mario José Molina y Henríquez
http://www.wikidata.org/entity/Q19046	Ernst Keil
http://www.wikidata.org/entity/Q19051	Mame Biram Diouf
http://www.wikidata.org/entity/Q19054	Matteo Bandello
http://www.wikidata.org/entity/Q19059	Dénes Kőnig
http://www.wikidata.org/entity/Q19061	William Painter
http://www.wikidata.org/entity/Q19062	Raed Arafat
http://www.wikidata.org/entity/Q19063	Pál Turán
http://www.wikidata.org/entity/Q19074	Samuel P. Huntington
http://www.wikidata.org/entity/Q19080	Vasco Núñez de Balboa
http://www.wikidata.org/entity/Q19091	Pál Bajai
http://www.wikidata.org/entity/Q19095	Hawkeye
http://www.wikidata.org/entity/Q19096	Frederick Keeping
http://www.wikidata.org/entity/Q19133	Qianlong Emperor
http://www.wikidata.org/entity/Q19152	Szeto Wah
http://www.wikidata.org/entity/Q19154	Graham Norton
http://www.wikidata.org/entity/Q19155	Henry Fonda
http://www.wikidata.org/entity/Q19165	Antonio Rinaldi
http://www.wikidata.org/entity/Q19167	Vincenzo Brenna
http://www.wikidata.org/entity/Q19175	Arthur Percival
http://www.wikidata.org/entity/Q19177	Adam Miller
http://www.wikidata.org/entity/Q19179	Ælfric of Abingdon
http://www.wikidata.org/entity/Q19181	Alan Julian
http://www.wikidata.org/entity/Q19185	George Bernard Shaw
http://www.wikidata.org/entity/Q19190	Rupert Grint
http://www.wikidata.org/entity/Q19198	Chester Bennington
http://www.wikidata.org/entity/Q19199	Brad Delson
http://www.wikidata.org/entity/Q19200	Joseph Hahn
http://www.wikidata.org/entity/Q19201	Mike Shinoda
http://www.wikidata.org/entity/Q19202	Phoenix
http://www.wikidata.org/entity/Q19203	Scott Koziol
http://www.wikidata.org/entity/Q19204	Mark Wakefield
http://www.wikidata.org/entity/Q19205	Rob Bourdon
http://www.wikidata.org/entity/Q19216	Ma Ying-jeou
http://www.wikidata.org/entity/Q19220	Henry Tang
http://www.wikidata.org/entity/Q19225	John Tsang
http://www.wikidata.org/entity/Q19234	Eddie Ng
http://www.wikidata.org/entity/Q19242	Bill Anders
http://www.wikidata.org/entity/Q19244	Amenemhat III
http://www.wikidata.org/entity/Q19246	Amenemhat IV
http://www.wikidata.org/entity/Q19248	Senusret III
http://www.wikidata.org/entity/Q19250	Rimsky Yuen
http://www.wikidata.org/entity/Q19254	Philip I
http://www.wikidata.org/entity/Q19292	Pasherienptah III
http://www.wikidata.org/entity/Q19309	al-Muhalhil
http://www.wikidata.org/entity/Q19327	Kamose
http://www.wikidata.org/entity/Q19329	Zsolt Nemcsik
http://www.wikidata.org/entity/Q19350	Karl Henry
http://www.wikidata.org/entity/Q19364	Andrés Guardado
http://www.wikidata.org/entity/Q19365	Vicente Guaita
http://www.wikidata.org/entity/Q19367	Juan Bernat
http://www.wikidata.org/entity/Q19382	Lizard
http://www.wikidata.org/entity/Q19388	Dani Parejo
http://www.wikidata.org/entity/Q19392	Éver Banega
http://www.wikidata.org/entity/Q19397	Alun Michael
http://www.wikidata.org/entity/Q19399	Martin Kližan
http://www.wikidata.org/entity/Q19403	Lajos Veress
http://www.wikidata.org/entity/Q19406	David Goffin
http://www.wikidata.org/entity/Q19417	James Euringer
http://www.wikidata.org/entity/Q19422	Sergio Canales Madrazo
http://www.wikidata.org/entity/Q19425	Pyotr Vyazemsky
http://www.wikidata.org/entity/Q19469	George Mikes
http://www.wikidata.org/entity/Q19489	Sartaq Khan
http://www.wikidata.org/entity/Q19497	Oscar
http://www.wikidata.org/entity/Q19504	Fritz Lang
http://www.wikidata.org/entity/Q19532	Jānis Akuraters
http://www.wikidata.org/entity/Q19543	Hans Sachs
http://www.wikidata.org/entity/Q19581	Rafael Correa Delgado
http://www.wikidata.org/entity/Q19658	Cenk Uygur
http://www.wikidata.org/entity/Q19673	Al Gore
http://www.wikidata.org/entity/Q19734	DJ Ötzi
http://www.wikidata.org/entity/Q19794	Josh Duhamel
http://www.wikidata.org/entity/Q19796	Cai Yuanpei
http://www.wikidata.org/entity/Q19800	Li Shijun
http://www.wikidata.org/entity/Q19802	Théophile Cart
http://www.wikidata.org/entity/Q19825	Cecil John Rhodes
http://www.wikidata.org/entity/Q19831	Peter Lilley
http://www.wikidata.org/entity/Q19832	Maurice Cook
http://www.wikidata.org/entity/Q19837	Steve Jobs
http://www.wikidata.org/entity/Q19878	Muammar Gaddafi
http://www.wikidata.org/entity/Q19943	Juan Carlos I
http://www.wikidata.org/entity/Q19999	Louis Bernacchi
http://www.wikidata.org/entity/Q20009	Eugène Joseph Delporte
http://www.wikidata.org/entity/Q20012	Adolphe Quetelet
http://www.wikidata.org/entity/Q20014	Louis de Rougemont
http://www.wikidata.org/entity/Q20015	John Couch Adams
http://www.wikidata.org/entity/Q20018	George Biddell Airy
http://www.wikidata.org/entity/Q20110	Francesco Totti
http://www.wikidata.org/entity/Q20127	Wilhelm Liebknecht
http://www.wikidata.org/entity/Q20148	Zhang Xueliang
http://www.wikidata.org/entity/Q20150	PSY
http://www.wikidata.org/entity/Q20151	Li Ka-shing
http://www.wikidata.org/entity/Q20178	Joe Pesci
http://www.wikidata.org/entity/Q20235	Franzl Lang
http://www.wikidata.org/entity/Q20297	Li Zongren
http://www.wikidata.org/entity/Q20430	Sergey Kapitsa
http://www.wikidata.org/entity/Q20469	Alan Dzagoev
http://www.wikidata.org/entity/Q20540	Hans Jaenisch
http://www.wikidata.org/entity/Q20542	Albert Panten
http://www.wikidata.org/entity/Q20550	Ocke Nerong
http://www.wikidata.org/entity/Q20553	Momme Andresen
http://www.wikidata.org/entity/Q20554	Hein Hoop
http://www.wikidata.org/entity/Q20557	Hans Bradtke
http://www.wikidata.org/entity/Q20566	Nis Albrecht Johannsen
http://www.wikidata.org/entity/Q20567	Moritz Momme Nissen
http://www.wikidata.org/entity/Q20573	Lorenz Friedrich Mechlenburg
http://www.wikidata.org/entity/Q20575	Johann Friedrich Minssen
http://www.wikidata.org/entity/Q20577	Julius Bröring
http://www.wikidata.org/entity/Q20587	Ernst Löfstedt
http://www.wikidata.org/entity/Q20588	Theo Deddens
http://www.wikidata.org/entity/Q20596	Georg Quedens
http://www.wikidata.org/entity/Q20612	Peter Klint
http://www.wikidata.org/entity/Q20617	Anton Heimreich
http://www.wikidata.org/entity/Q20618	Jap Peter Hansen
http://www.wikidata.org/entity/Q20621	Christian Peter Hansen
http://www.wikidata.org/entity/Q20636	Hermann Janssen
http://www.wikidata.org/entity/Q20637	Theo Griep
http://www.wikidata.org/entity/Q20645	Hans Momsen
http://www.wikidata.org/entity/Q20650	Nann Peter Mungard
http://www.wikidata.org/entity/Q20652	Frederik Paulsen senior
http://www.wikidata.org/entity/Q20653	Bende Bendsen
http://www.wikidata.org/entity/Q20659	Pyt Kramer
http://www.wikidata.org/entity/Q20665	Jürgen Spanuth
http://www.wikidata.org/entity/Q20668	Harro Harring
http://www.wikidata.org/entity/Q20671	Albrecht Johannsen
http://www.wikidata.org/entity/Q20680	Hark Olufs
http://www.wikidata.org/entity/Q20681	Jens Emil Mungard
http://www.wikidata.org/entity/Q20682	Knut Jungbohn Clement
http://www.wikidata.org/entity/Q20683	Oluf Braren
http://www.wikidata.org/entity/Q20691	Christian Jensen
http://www.wikidata.org/entity/Q20692	Aldgisl
http://www.wikidata.org/entity/Q20710	Jean-Martin Charcot
http://www.wikidata.org/entity/Q20712	Roope Tonteri
http://www.wikidata.org/entity/Q20713	Axwell
http://www.wikidata.org/entity/Q20715	Steve Angello
http://www.wikidata.org/entity/Q20717	Sebastian Ingrosso
http://www.wikidata.org/entity/Q20719	Ludwig Ingwer Nommensen
http://www.wikidata.org/entity/Q20721	Luigi Cherubini
http://www.wikidata.org/entity/Q20722	Claudius Colas
http://www.wikidata.org/entity/Q20723	William Edward Collinson
http://www.wikidata.org/entity/Q20724	Louis Couturat
http://www.wikidata.org/entity/Q20726	Andreo Cseh
http://www.wikidata.org/entity/Q20727	Einar Dahl
http://www.wikidata.org/entity/Q20729	C.R.O
http://www.wikidata.org/entity/Q20730	Pierre Delaire
http://www.wikidata.org/entity/Q20731	Pêr Denez
http://www.wikidata.org/entity/Q20732	Ernest Drezen
http://www.wikidata.org/entity/Q20733	Georges Duhamel
http://www.wikidata.org/entity/Q20875	Edward VII
http://www.wikidata.org/entity/Q20879	Rüdiger Eichholz
http://www.wikidata.org/entity/Q20882	Gustave Eiffel
http://www.wikidata.org/entity/Q20885	Leopold Einstein
http://www.wikidata.org/entity/Q20886	Kep Enderby
http://www.wikidata.org/entity/Q20887	Vasili Eroshenko
http://www.wikidata.org/entity/Q20891	István Ertl
http://www.wikidata.org/entity/Q20894	Robert Esnault-Pelterie
http://www.wikidata.org/entity/Q20906	Felix von Leitner
http://www.wikidata.org/entity/Q20926	Flux Pavilion
http://www.wikidata.org/entity/Q20951	Élisée Reclus
http://www.wikidata.org/entity/Q20971	Joachim Faiguet de Villeneuve
http://www.wikidata.org/entity/Q20995	Ahn Cheol-soo
http://www.wikidata.org/entity/Q21001	Moon Jae-in
http://www.wikidata.org/entity/Q21055	Christian Albrecht Jensen
http://www.wikidata.org/entity/Q21061	Doctor P
http://www.wikidata.org/entity/Q21076	Marlon Roudette
http://www.wikidata.org/entity/Q21084	Porter Robinson
